FID,X,Y,School_Nam,ESD,SD,County,senate_geoid,senate_district,ods_coordinator,ods_region,ods_contact,house_geoid,house_district,Participated,participation,ODS_Provider,Location,No 5th Grade,No 6th Grade,Number_Attending,Days,Days+Nights,Cost Per Student,Total Request,Fall 5th Grad,Fall 6th Grade,Percent 5th,Percent 6th
284,-116.9987895,44.0248375,Four Rivers Community School,Oregon Department of Education,Four Corners Community School SD,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,Yes,U of I MOSS,"MOSS, McCall, ID",0,20,20,5,4-May,413.82,11655.22,27,30,0,66.66666667
286,-123.2727819,44.57468545,Franklin School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Yes,OMSI,Camp Grey,30,0,30,3,2-Mar,220.23,6606.9,31,50,96.77419355,0
287,-123.042106,45.51738699,Free Orchards Elementary School,Northwest Regional,Hillsboro SD 1J,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,1,Yes,NWRESD ,Magruder Science School ,0,55,55,3,2-Mar,186.6290909,10264.6,55,61,0,90.16393443
289A,-120.3501977,42.18340323,Fremont/Hay Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,unsure,Lake Creek Camp,51,0,51,1,Jan-00,23.49509804,1198.25,50,0,102,#DIV/0!
289B,-120.3501977,42.18340323,Fremont/Hay Elementary School,Lake,Lake County SD 7,Lake,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41056,State House District 56,1,Yes,unsure,A.D. Hay Elementary,0,60,60,3,2-Mar,108.8585,6531.51,0,60,#DIV/0!,100
291,-122.8593368,45.15047325,French Prairie Middle School,Willamette,Woodburn SD 103,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,,No,,,,,,,,,,0,232,,
292,-118.9143766,42.82635374,Frenchglen Elementary School,Harney,Frenchglen SD 16,Harney,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,1,1,,
293,-123.310695,42.42011137,Fruitdale Elementary School,Southern OR,Three Rivers/Josephine County SD,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,,No,,,,,,,,,,69,0,,
294,-123.4145845,42.4467082,Ft Vannoy Elementary School,Southern OR,Three Rivers/Josephine County SD,Josephine,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41003,State House District 3,,No,,,,,,,,,,56,0,,
295,-123.38117,43.21669744,Fullerton IV Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,,No,,,,,,,,,,71,0,,
296,-122.5898972,45.32454186,Gaffney Lane Elementary School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,,No,,,,,,,,,,94,0,,
297,-122.6023052,45.3401382,Gardiner Middle School,Clackamas,Oregon City SD 62,Clackamas,41020,State Senate District 20,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41040,State House District 40,1,Yes,NWRESD,McGruder,0,272,272,4,3-Apr,253.16,68859.52,0,293,#DIV/0!,92.83276451
298,-123.2647403,44.5831075,Garfield Elementary School,Linn Benton Lincoln,Corvallis SD 509J,Benton,41008,State Senate District 8,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41016,State House District 16,1,Yes,OMSI,Camp Grey,53,0,53,3,2-Mar,247.55,13120.15,59,0,89.83050847,#DIV/0!
299,-123.9143398,45.56157752,Garibaldi Elementary School,Northwest Regional,Neah-Kah-Nie SD 56,Tillamook,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,,No,,,,,,,,,,34,0,,
300,-123.141943,45.43577102,Gaston Elementary School,Northwest Regional,Gaston SD 511J,Washington,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,1,Yes,NWRESD,Trickle Creek,0,43,43,4,3-Apr,229.07,9850.01,34,44,0,97.72727273
301,-121.0446635,42.39419133,Gearhart Elementary School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,,No,,,,,,,,,,3,2,,
302,-123.91434,46.02420748,Gearhart Elementary School,Northwest Regional,Seaside SD 10,Clatsop,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41032,State House District 32,,No,,,,,,,,,,57,0,,
303,-122.736171,45.59581202,George Middle School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41044,State House District 44,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,126,126,6,5-Jun,486.04,61241.04,0,154,#DIV/0!,81.81818182
304,-122.89706,45.10637708,Gervais Elementary School,Willamette,Gervais SD 1,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,,No,,,,,,,,,,80,0,,
305,-122.8982386,45.10711811,Gervais Middle School,Willamette,Gervais SD 1,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,,No,,,,,,,,,,0,82,,
306,-122.531635,45.49066599,Gilbert Heights Elementary School,Multnomah,David Douglas SD 40,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41048,State House District 48,,No,,,,,,,,,,117,0,,
307,-122.528396,45.48002248,Gilbert Park Elementary School,Multnomah,David Douglas SD 40,Multnomah,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,,No,,,,,,,,,,112,0,,
308,-121.6849358,43.47720733,Gilchrist School,Southern OR,Klamath County SD,Klamath,41028,State Senate District 28,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41055,State House District 55,1,Yes,On Belay TY (Unsure),Camp Tamarack Outdoor School,0,13,13,3,2-Mar,209.2284615,2719.97,23,19,0,68.42105263
309,-123.07699,44.1004644,Gilham Elementary School,Lane,Eugene SD 4J,Lane,41007,State Senate District 7,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41013,State House District 13,,No,,,,,,,,,,107,0,,
310,-122.6104071,45.51717497,Glencoe Elementary School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,,No,,,,,,,,,,103,0,,
311,-123.4147116,42.74326231,Glendale K-8 Elementary School,Douglas,Glendale SD 77,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,1,Yes,unsure,unsure,22,0,22,3,2-Mar,250.27,5505.94,27,20,81.48148148,0
312,-122.506087,45.5264125,Glenfair Elementary School,Multnomah,Reynolds SD 7,Multnomah,41024,State Senate District 24,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41047,State House District 47,,No,,,,,,,,,,73,0,,
313,-123.0871794,43.30815251,Glide Elementary School,Douglas,Glide SD 12,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,1,Yes,OMSI,Camp Gray ,0,55,55,3,2-Mar,211.182,11615,57,66,0,83.33333333
314,-123.1011823,43.30003129,Glide Middle School,Douglas,Glide SD 12,Douglas,41004,State Senate District 4,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41007,State House District 7,,No,,,,,,,,,,0,0,,
315,-122.396328,45.49264102,Gordon Russell Middle School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41050,State House District 50,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,237,237,3,2-Mar,287.85,68220.45,0,289,#DIV/0!,82.00692042
316,-123.1873324,45.23225968,Grandhaven Elementary School,Willamette,McMinnville SD 40,Yamhill,41012,State Senate District 12,Charissa Jones,Central: Benton-Polk,https://extension.oregonstate.edu/people/charissa-jones,41024,State House District 24,1,Yes,OMSI,Coastal Discovery Center at Camp Gray,96,0,96,3,2-Mar,197.66,18975.36,94,0,102.1276596,#DIV/0!
317,-123.0270037,44.95025116,Grant Community School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,1,Yes,US,Canyonview Camp,74,0,74,2,1-Feb,116.28,8604.72,73,0,101.369863,#DIV/0!
318,-122.8724691,45.75045364,Grant Watts Elementary School,Northwest Regional,Scappoose SD 1J,Columbia,41016,State Senate District 16,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41031,State House District 31,,No,,,,,,,,,,0,0,,
319,-122.7007922,45.48271902,Robert Gray Middle School,Multnomah,Portland SD 1J,Multnomah,41018,State Senate District 18,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41036,State House District 36,1,Yes,US,"Angelos/SR, Arrah Wanna, Canby Grove, Howard, Namanu",0,187,187,6,5-Jun,416.04,77799.48,0,194,#DIV/0!,96.39175258
320,-122.9207785,44.53819957,Green Acres School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,,No,,,,,,,,,,64,0,,
321,-123.3814565,43.14948313,Green Elementary School,Douglas,Douglas County SD 4,Douglas,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41002,State House District 2,1,Yes,Camp Kellogg and US,Camp Kellogg,36,0,36,3,2-Mar,132.74,4778.64,36,0,100,#DIV/0!
322,-122.801564,45.45352699,Greenway Elementary School,Northwest Regional,Beaverton SD 48J,Washington,41014,State Senate District 14,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41027,State House District 27,,No,,,,,,,,,,67,0,,
323,-118.086399,45.33392872,Greenwood Elementary School,InterMountain,La Grande SD 1,Union,41029,State Senate District 29,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41058,State House District 58,,No,,,,,,,,,,51,0,,
324,-122.419842,45.510687,Gresham Arthur Academy,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,,No,,,,,,,,,,26,0,,
325,-122.9067191,42.29424456,Griffin Creek Elementary School,Southern OR,Medford SD 549C,Jackson,41003,State Senate District 3,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41005,State House District 5,,No,,,,,,,,,,72,81,,
326,-122.9194193,45.41785466,Groner K-8 School,Northwest Regional,Hillsboro SD 1J,Washington,41012,State Senate District 12,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41024,State House District 24,1,Yes,NWRESD ,Cedar Ridge Retreat Center ,0,21,21,3,2-Mar,234.7238095,4929.2,30,25,0,84
327,-122.633318,45.49145401,Grout Elementary School,Multnomah,Portland SD 1J,Multnomah,41021,State Senate District 21,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41042,State House District 42,,No,,,,,,,,,,52,0,,
329,-123.012194,45.015169,Gubser Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41013,State Senate District 13,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41025,State House District 25,,No,,,,,,,,,,108,0,,
330,-123.038696,44.07000498,Guy Lee Elementary School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,,No,,,,,,,,,,62,0,,
331,-117.934453,44.91362975,Haines Elementary School,InterMountain,Baker SD 5J,Baker,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,,No,,,,,,,,,,17,23,,
332,-122.406238,45.51412999,Hall Elementary School,Multnomah,Gresham-Barlow SD 10J,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,,No,,,,,,,,,,72,0,,
333,-122.66408,45.40405888,Hallinan Elementary School,Clackamas,Lake Oswego SD 7J,Clackamas,41019,State Senate District 19,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41038,State House District 38,,No,,,,,,,,,,86,0,,
334,-122.9958545,44.9777718,Hallman Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41011,State Senate District 11,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41022,State House District 22,1,Yes,US,Coast,72,0,72,3,2-Mar,192.12,13832.64,66,0,109.0909091,#DIV/0!
335,-122.8366698,44.51296656,Hamilton Creek School,Linn Benton Lincoln,Lebanon Community SD 9,Linn,41009,State Senate District 9,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41017,State House District 17,1,Yes,Forest Camp (Coast Range Natural Resources Education Organization),Camp Tadmor,0,42,42,5,4-May,232.86,9780.12,35,41,0,102.4390244
336,-123.021255,44.05744001,Hamlin Middle School,Lane,Springfield SD 19,Lane,41006,State Senate District 6,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41012,State House District 12,1,Yes,US,Grove Christian Service Camp,0,231,231,4,Apr-00,64.38,14871.78,0,237,#DIV/0!,97.46835443
337,-122.9561665,44.99502712,Hammond Elementary School,Willamette,Salem-Keizer SD 24J,Marion,41009,State Senate District 9,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41018,State House District 18,,No,,,,,,,,,,91,0,,
338,-123.0550766,42.4348377,Hanby Middle School,Southern OR,Central Point SD 6,Jackson,41002,State Senate District 2,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41004,State House District 4,,No,,,,,,,,,,0,88,,
339,-122.518455,45.44767998,Happy Valley Elementary School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,,No,,,,,,,,,,68,0,,
340,-122.518455,45.44767998,Happy Valley Middle School,Clackamas,North Clackamas SD 12,Clackamas,41026,State Senate District 26,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41051,State House District 51,1,Yes,NWRESD,"Camp Westwind, Trickle Creek, Cedar Ridge",0,338,338,4,3-Apr,230.6323077,77953.72,0,373,#DIV/0!,90.61662198
341,-124.418941,43.11574299,Harbor Lights Middle School,South Coast,Bandon SD 54,Coos,41001,State Senate District 1,Amy Hoffman,Southern,https://extension.oregonstate.edu/people/amy-hoffman,41001,State House District 1,,No,,,,,,,,,,65,56,,
342,-117.6070981,43.86534937,Harper Charter School,Mulheur,Harper SD 66,Malheur,41030,State Senate District 30,Sarah Cuddy,Eastern,https://extension.oregonstate.edu/people/sarah-cuddy,41060,State House District 60,1,Yes,US,"""Trip across Oregon""",3,3,6,5,4-May,304.37,1826.22,4,4,75,75
343,-122.669196,45.539281,Harriet Tubman Middle School,Multnomah,Portland SD 1J,Multnomah,41022,State Senate District 22,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41043,State House District 43,,No,,,,,,,,,,,,,
344,-123.1648502,44.27229253,Harrisburg Elementary School,Linn Benton Lincoln,Harrisburg SD 7J,Linn,41006,State Senate District 6,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41011,State House District 11,,No,,,,,,,,,,70,0,,
345,-123.1660158,44.27227994,Harrisburg Middle School,Linn Benton Lincoln,Harrisburg SD 7J,Linn,41006,State Senate District 6,Priscilla Johnson,Central: Linn-Lincoln,https://extension.oregonstate.edu/people/priscilla-johnson,41011,State House District 11,,No,,,,,,,,,,0,62,,
346,-123.0580675,43.79048402,Harrison Elementary School,Lane,South Lane SD 45J3,Lane,41004,State Senate District 4,Spirit Brooks,Central: Lane,https://extension.oregonstate.edu/people/spirit-brooks,41007,State House District 7,1,Yes,US,Camp Tadmoor,80,0,80,4,3-Apr,243.1,19448,82,0,97.56097561,#DIV/0!
347,-122.5742697,45.50703941,Harrison Park School,Multnomah,Portland SD 1J,Multnomah,41023,State Senate District 23,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41046,State House District 46,1,Yes,US,"Angelos/SR, Canby Grove, Howard",0,60,60,6,5-Jun,486.04,29162.4,88,74,0,81.08108108
348,-123.0634302,44.96450631,Harritt Elementary School,Willamette,Salem-Keizer SD 24J,Polk,41010,State Senate District 10,Kristi Backe,Central: Polk-Marion,https://extension.oregonstate.edu/people/kristi-backe,41020,State House District 20,1,Yes,US,Canyonview Camp,84,0,84,3,2-Mar,119.93,10074.12,91,0,92.30769231,#DIV/0!
349,-122.4720076,45.52781115,Hartley Elementary School,Multnomah,Reynolds SD 7,Multnomah,41025,State Senate District 25,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41049,State House District 49,,No,,,,,,,,,,77,0,,
350,-123.1155775,45.52728099,Harvey Clarke Elementary School,Northwest Regional,Forest Grove SD 15,Washington,41015,State Senate District 15,Benno Lyon,Northern,https://extension.oregonstate.edu/people/benno-lyon,41029,State House District 29,,No,,,,,,,,,,0,0,,
